Hora, Tipo Registro, Mensaje,Robot
2023-09-08 01:03:16.678896, INFO, "Fin del modulo Obtener Token" ,ObtenerToken
2023-09-08 01:03:30.979070, INFO, "Fin del modulo LoginCosmos" ,Login
2023-09-08 01:03:31.024094, TRACE, Fin del submodulo InitApps ,InitApps
2023-09-08 01:03:31.070976, TRACE, Fin del modulo Init ,Init
2023-09-08 01:03:31.504764, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-08 01:03:33.560723, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-08 01:03:34.207471, TRACE, Inicio del modulo Process ,Process
2023-09-08 01:03:34.292470, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-09-08 01:03:35.382463, INFO, "Fin del modulo Work Data" ,Work_Data
2023-09-08 01:03:35.438368, INFO, "Inicio del modulo" ,Buscar_Necesidad

2023-09-08 01:12:16.585414, TRACE, Inicio Ejecucion, RB_ES_EDSA_017_CambioComercializadora
2023-09-08 01:12:16.653773, TRACE, Inicio del modulo Init ,InitConfig
2023-09-08 01:12:16.783166, TRACE, Fin del modulo Init ,InitConfig
2023-09-08 01:12:16.863735, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-09-08 01:12:16.997200, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-09-08 01:12:17.065690, TRACE, Inicio del submodulo InitApps ,InitApps
2023-09-08 01:12:17.129146, INFO, "Incio del modulo LoginCosmos" ,Login
2023-09-08 01:12:36.089984, INFO, "Inicio del modulo Obtener Token" ,ObtenerToken
2023-09-08 01:12:36.163981, INFO, "Fin del modulo Obtener Token" ,ObtenerToken
2023-09-08 01:12:50.050081, INFO, "Fin del modulo LoginCosmos" ,Login
2023-09-08 01:12:50.095245, TRACE, Fin del submodulo InitApps ,InitApps
2023-09-08 01:12:50.144543, TRACE, Fin del modulo Init ,Init
2023-09-08 01:12:50.577537, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-08 01:12:52.582300, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-08 01:12:53.237263, TRACE, Inicio del modulo Process ,Process
2023-09-08 01:12:53.297029, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-09-08 01:12:54.293827, INFO, "Fin del modulo Work Data" ,Work_Data
2023-09-08 01:12:54.432538, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-09-08 01:13:15.761404, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-09-08 01:13:15.847404, INFO, "Inicio del modulo" ,Pasos_Configurador
